,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
231,2022-11-06 13:35:54.812886,Gally M,Nov 2021,5.0,"Incredible service, amenities, room and location",Our stay was exceptional.  Our family enjoyed every moment and the service was superb.  Easily walk everywhere.  Lots of incredible dining options around the hotel.  The rooms are spacious and the staff absolutely exceptional.  The concierge service is one of the best I have ever experienced.  Understood what we were looking for and each recommendation was superb.,November 2021
232,2022-11-06 13:35:54.923383,Roger C,Aug 2021,5.0,Waldorf Astoria,"I stayed at Waldorf Astoria Chicago for one night recently.  Check in was quick and easy.  My room was perfect - neat, clean, well appointed, and extremely quiet.  I enjoyed a mid- afternoon snack at Brasserie which was very good...the service was outstanding.  After a business meeting and dinner I found a very nice old fashioned in the hotel bar and some pleasant conversation with the bartender.  Check out and departure was very efficient.  I always plan to stay at Waldorf when business brings me to Chicago!",August 2021
233,2022-11-06 13:35:55.259035,rbransom1,Aug 2021,5.0,Predictably excellent,"We almost always stay at the Waldorf on our trips to Chicago to visit family, as the location is near their homes and is in the heart of everything we need in the area. Most importantly, the hotel is really top notch - the accommodations are immaculate, comfortable and spacious, and the staff is so welcoming, friendly and attentive. We always use the fitness center, which is decently sized for this hotel and is well stocked with water, towels and headphones and is kept sanitized. Management is excellent. Highly recommend.",August 2021
234,2022-11-06 13:35:55.276534,bakerdsk1,Aug 2021,5.0,Chicago at its best!,This hotel and its staff is the best of the best!  We could not have been more pleased with our room and the experience we received! They pay attention to every detail!  The food was excellent. Try the lemon blueberry pancakes for breakfast. We will be back!,July 2021
235,2022-11-06 13:35:55.291680,Ruth Vorel,Aug 2021,5.0,Ruth Vorel,"Went for a very special birthday. From the time we arrived I felt so special. Every single person working there  paid special attention to every single detail.  The service was impeccable. The food was delicious. Alexa at the Spa was amazing, the Signature Massage was better than I could have imagined. The view of Chicago from our suite was beautiful. I can’t say enough great things about everyone and everything at the Waldorf Astoria in Chicago.",August 2021
236,2022-11-06 13:35:55.306241,lockhart4chanell,Aug 2021,1.0,Bad experience,I got a suite and it was no better than a standard room.I had room service that was good. The food was fresh and hot. The room was my main issue. The room was regular just with a couch. I will likely not recommend this hotel to others.,August 2021
237,2022-11-06 13:35:55.336475,Foamergirl,Aug 2021,5.0,Thoughtful attentiveness,"We were celebrating my guy’s 50 years working on the railroad, culminating in being an Amtrak Conductor.  Staff seemed anxious to acknowledge this, and we didn’t expect such special attention. Mr Corrie upgraded us to a terrace as I said we loved balconies, then I requested a coffee maker in the room and it swiftly arrived! The room was wonderful. We enjoyed the hot tub in the spa and the terrace patio after. We used the $50 room credit for Hhonors members for breakfast and then the $17 over that amount was comped because we were about to ck out when Jessica called our room to offer room service lunch to help us celebrate!  Then when we inquired about possible transportation to Union Station, Rich, the hotel manager offered to drive us. Everyone went way above and over the top…",August 2021
238,2022-11-06 13:35:55.436351,momto2princesses,Aug 2021,4.0,Great Chicago location,"My family and I stayed here for 5 nights to do some shopping and relaxing.  The hotel has a great location in the Gold Coast, so very close to shopping on the Mag Mile and Rush street.  Additionally, there are lots of great restaurants within walking distance.  It was very nice to have the courtyard to pull in when you arrive instead of trying to find an area to park and wait for valet on the street.  The courtyard is beautiful and you can sit outside. The staff was very friendly and accommodating during our entire stay.  We stayed in a Deluxe 1 Bedroom Suite with a fireplace and balcony.  The fireplace was not working, but the balcony was nice.  The room could use some updating.  Our carpet had stains on it and when we went to grab the blanket in the closet to make up the pull…",July 2021
239,2022-11-06 13:35:55.507460,Carrie Valchine,Aug 2021,5.0,Had a wonderful two day stay!,"My family had a very nice two day stay at the Waldorf Astoria Chicago. The valet was attentive, check in was quick and the room was very well appointed and clean.  Judson assisted us in getting a reservation at a nearby restaurant.  The location was perfect. Overall, we experienced a very nice stay.",July 2021
240,2022-11-06 13:35:56.207340,Patrick G,Aug 2021,5.0,Coming Home,"Always nice to return “home” to Chicago.  I was born Southside Irish and thus a big family.  My parents moved me to San Diego at age 2 but I return to Chicago to see family members every year at least once a year.  I also must take in a few Cubs games (Harry Caray converted me via WGN), hot dogs, Deep Dish and Gibson’s all while catching family and people that have become lifelong friends from Chicago.  The point is, it is always like home and this trip to the Waldorf was one of the best because your staff made it such.  From check in with Donnie to check out without any issues, I was treated with pleasantries and hospitality every step of the way.  I appreciate that times are tough and finding enough people can be really hard in Hotels as I have been traveling more than most. …",July 2021
241,2022-11-06 13:35:56.227461,zoepup,Aug 2021,5.0,Exceptional customer service,This is a great hotel. Very clean!  The best part of the hotel is the staff - courteous and personal. Patricia checked us in upon arrival. She’s very friendly and made a great connection with us. She remembered my name when we checked out the next day too!  Being a great staff who truly wants  to get to know you is what makes us return again and again. The Gold Coast area is a fun place to walk around to shop and eat too,August 2021
242,2022-11-06 13:35:56.244243,Roger C,Aug 2021,5.0,Waldorf Astoria,"I stayed at Waldorf Astoria Chicago for one night recently.  Check in was quick and easy.  My room was perfect - neat, clean, well appointed, and extremely quiet.  I enjoyed a mid- afternoon snack at Brasserie which was very good...the service was outstanding.  After a business meeting and dinner I found a very nice old fashioned in the hotel bar and some pleasant conversation with the bartender.  Check out and departure was very efficient.  I always plan to stay at Waldorf when business brings me to Chicago!",August 2021
243,2022-11-06 13:35:56.267875,rbransom1,Aug 2021,5.0,Predictably excellent,"We almost always stay at the Waldorf on our trips to Chicago to visit family, as the location is near their homes and is in the heart of everything we need in the area. Most importantly, the hotel is really top notch - the accommodations are immaculate, comfortable and spacious, and the staff is so welcoming, friendly and attentive. We always use the fitness center, which is decently sized for this hotel and is well stocked with water, towels and headphones and is kept sanitized. Management is excellent. Highly recommend.",August 2021
244,2022-11-06 13:35:56.284494,bakerdsk1,Aug 2021,5.0,Chicago at its best!,This hotel and its staff is the best of the best!  We could not have been more pleased with our room and the experience we received! They pay attention to every detail!  The food was excellent. Try the lemon blueberry pancakes for breakfast. We will be back!,July 2021
245,2022-11-06 13:35:56.301822,Ruth Vorel,Aug 2021,5.0,Ruth Vorel,"Went for a very special birthday. From the time we arrived I felt so special. Every single person working there  paid special attention to every single detail.  The service was impeccable. The food was delicious. Alexa at the Spa was amazing, the Signature Massage was better than I could have imagined. The view of Chicago from our suite was beautiful. I can’t say enough great things about everyone and everything at the Waldorf Astoria in Chicago.",August 2021
246,2022-11-06 13:35:56.318470,lockhart4chanell,Aug 2021,1.0,Bad experience,I got a suite and it was no better than a standard room.I had room service that was good. The food was fresh and hot. The room was my main issue. The room was regular just with a couch. I will likely not recommend this hotel to others.,August 2021
247,2022-11-06 13:35:56.330818,Foamergirl,Aug 2021,5.0,Thoughtful attentiveness,"We were celebrating my guy’s 50 years working on the railroad, culminating in being an Amtrak Conductor.  Staff seemed anxious to acknowledge this, and we didn’t expect such special attention. Mr Corrie upgraded us to a terrace as I said we loved balconies, then I requested a coffee maker in the room and it swiftly arrived! The room was wonderful. We enjoyed the hot tub in the spa and the terrace patio after. We used the $50 room credit for Hhonors members for breakfast and then the $17 over that amount was comped because we were about to ck out when Jessica called our room to offer room service lunch to help us celebrate!  Then when we inquired about possible transportation to Union Station, Rich, the hotel manager offered to drive us. Everyone went way above and over the top…",August 2021
248,2022-11-06 13:35:56.347796,iTravel,Jul 2021,5.0,Unmatched - In A Class By Itself,"Unmatched - in a class by itself. Had the privilege of staying here a couple of weeks ago and everything f was PERFECT. Every touch point, amenity, consumable item was simply perfect. The rooms are well appointed nicely decorated with modern and classy decor. Will be staying here again soon.",June 2021
249,2022-11-06 13:35:56.664738,FJFJR,Jul 2021,5.0,First Class Experience,"My wife and I travel quite a bit and we recently spent a weekend at the Waldorf in Chicago. Everything about this hotel is first class. The rooms are clean, spacious and beautiful. The staff is friendly, knowledgeable and responsive. The location is right in the heart of Chicago’s famous Gold Coast. The spa and restaurants are all excellent. I cannot recommend this hotel enough. We will be going back soon.",July 2021
250,2022-11-06 13:35:57.275818,edyrp,Jul 2021,5.0,I Really Didn't Want to Leave,"We felt safe, respected and extremely comfortable during our stay at the Waldorf Astoria Chicago. I am a Hilton fan, in general, and found this hotel to be one of the best.   From a practical standpoint, there were enough electrical outlets in our room for all of our devices. The WiFi was good. There was plenty of closet and drawer space. The TV was good, and had many channel options. The lighting was good throughout the room. There were enough mirrors and hangers.  I loved the shower, and the fluffy towels and bath robes after. There was plenty of bathroom counter space. We used room service, the Patisserie downstairs, and also went to the Brasserie for brunch one day. My only complaint is that the room service menu was the same as the Brasserie menu! We will survive! Perhaps…",July 2021
251,2022-11-06 13:35:57.294423,nicolettesteenberg,Jul 2021,5.0,One of my favorite hotels!,We stayed at Waldorf Astoria for my bachelorette party and the accommodations were nothing short of amazing! Service was awesome and the rooms were out of this world! This hotel exceeded my expectations and I will for sure be back!,July 2021
252,2022-11-06 13:35:57.309840,Liz B,Jul 2021,5.0,It just keeps getting better and better!,"This was our first trip since Covid started, and our 4th trip to the Waldorf. I can't say enough about this magical hotel! It's beautiful hidden location is so quiet you hardly know you are in a bustling city. Upon checking in to our room, we wanted to get a better view, the front desk could not have been more helpful in getting us an amazing suite on the 26th floor with a terrace view of the lake and city. The front desk staff is friendly, accommodating and actually makes eye contact! Our room was immaculate and the room service was a 10! While there, definitely book some time at the Spa, the facials are out of this world, and massage and pedi/mani will put you into another stratosphere of relaxation. The city was vibrant and alive, we walked everywhere and thoroughly enjoyed…",July 2021
253,2022-11-06 13:35:57.325090,Holly P,Jul 2021,5.0,Best hotel,"Hotel is very clean and spacious. All staff if genuinely friendly, outgoing and helpful. We come every year because we have never had anything less than an exceptional time. Location is perfect to shop, eat and go to a park with kids.",July 2021
254,2022-11-06 13:35:57.340863,Deepti Malik,Jul 2021,5.0,Mrs,Very comfortable stay at the hotel with everyone going out of their way to complete any requests that we had. One of the best locations to stay as well with all shopping and a supermarket nearby. We will be back for sure,June 2021
255,2022-11-06 13:35:57.352938,JayZee80,Jul 2021,5.0,Another wonderful stay,"We have been coming to this property frequently for 7 years now except for last year.  Stayed a few times in 2019 but haven't been back till recently due to covid.  We were so happy that everything is still wonderful as usual. So may familiar and friendly and welcoming on staff.  The cafe in the lobby was phenomenal as always.  The sauna and pool were great in the spa.  And the rooms, especially the soaking tub, were just what we needed.  We were so happy that covid didn't diminish anything as far as the upscale and luxurious stay we always have experienced at this property and more importantly that the customer service was always the usual above and beyond accommodating and gracious hosting we have come to know over the past 7 years.  Looking g forward to many many more stays.",July 2021
256,2022-11-06 13:35:57.365884,McGuireUSA,Jul 2021,5.0,Great Chicago Hotel,I wanted to stay at a nice hotel that was located close to Rush street and shopping. Everything was within easy walking distance.  Service was low key but very upscale. I could not believe how friendly the staff was. The Waldorf will now be my first choice when I visit Chicago.,July 2021
257,2022-11-06 13:35:57.379772,Holly B,Jul 2021,5.0,Amazing Stay,"Our family thoroughly enjoyed every minute of our stay at the Waldorf Astoria.  When the staff found out that I was celebrating being ""cancer free"" that weekend, they offered me a complimentary massage at their wonderful spa. The service throughout our 3 nights there was incredible. We look forward to a return visit down the road!",July 2021
258,2022-11-06 13:35:57.394921,iTravel,Jul 2021,5.0,Unmatched - In A Class By Itself,"Unmatched - in a class by itself. Had the privilege of staying here a couple of weeks ago and everything f was PERFECT. Every touch point, amenity, consumable item was simply perfect. The rooms are well appointed nicely decorated with modern and classy decor. Will be staying here again soon.",June 2021
259,2022-11-06 13:35:57.407673,FJFJR,Jul 2021,5.0,First Class Experience,"My wife and I travel quite a bit and we recently spent a weekend at the Waldorf in Chicago. Everything about this hotel is first class. The rooms are clean, spacious and beautiful. The staff is friendly, knowledgeable and responsive. The location is right in the heart of Chicago’s famous Gold Coast. The spa and restaurants are all excellent. I cannot recommend this hotel enough. We will be going back soon.",July 2021
260,2022-11-06 13:35:57.756938,edyrp,Jul 2021,5.0,I Really Didn't Want to Leave,"We felt safe, respected and extremely comfortable during our stay at the Waldorf Astoria Chicago. I am a Hilton fan, in general, and found this hotel to be one of the best.   From a practical standpoint, there were enough electrical outlets in our room for all of our devices. The WiFi was good. There was plenty of closet and drawer space. The TV was good, and had many channel options. The lighting was good throughout the room. There were enough mirrors and hangers.  I loved the shower, and the fluffy towels and bath robes after. There was plenty of bathroom counter space. We used room service, the Patisserie downstairs, and also went to the Brasserie for brunch one day. My only complaint is that the room service menu was the same as the Brasserie menu! We will survive! Perhaps…",July 2021
261,2022-11-06 13:35:57.768774,nicolettesteenberg,Jul 2021,5.0,One of my favorite hotels!,We stayed at Waldorf Astoria for my bachelorette party and the accommodations were nothing short of amazing! Service was awesome and the rooms were out of this world! This hotel exceeded my expectations and I will for sure be back!,July 2021
262,2022-11-06 13:35:57.783540,Liz B,Jul 2021,5.0,It just keeps getting better and better!,"This was our first trip since Covid started, and our 4th trip to the Waldorf. I can't say enough about this magical hotel! It's beautiful hidden location is so quiet you hardly know you are in a bustling city. Upon checking in to our room, we wanted to get a better view, the front desk could not have been more helpful in getting us an amazing suite on the 26th floor with a terrace view of the lake and city. The front desk staff is friendly, accommodating and actually makes eye contact! Our room was immaculate and the room service was a 10! While there, definitely book some time at the Spa, the facials are out of this world, and massage and pedi/mani will put you into another stratosphere of relaxation. The city was vibrant and alive, we walked everywhere and thoroughly enjoyed…",July 2021
263,2022-11-06 13:35:57.798402,Holly P,Jul 2021,5.0,Best hotel,"Hotel is very clean and spacious. All staff if genuinely friendly, outgoing and helpful. We come every year because we have never had anything less than an exceptional time. Location is perfect to shop, eat and go to a park with kids.",July 2021
264,2022-11-06 13:35:57.810747,Deepti Malik,Jul 2021,5.0,Mrs,Very comfortable stay at the hotel with everyone going out of their way to complete any requests that we had. One of the best locations to stay as well with all shopping and a supermarket nearby. We will be back for sure,June 2021
265,2022-11-06 13:35:57.827561,JayZee80,Jul 2021,5.0,Another wonderful stay,"We have been coming to this property frequently for 7 years now except for last year.  Stayed a few times in 2019 but haven't been back till recently due to covid.  We were so happy that everything is still wonderful as usual. So may familiar and friendly and welcoming on staff.  The cafe in the lobby was phenomenal as always.  The sauna and pool were great in the spa.  And the rooms, especially the soaking tub, were just what we needed.  We were so happy that covid didn't diminish anything as far as the upscale and luxurious stay we always have experienced at this property and more importantly that the customer service was always the usual above and beyond accommodating and gracious hosting we have come to know over the past 7 years.  Looking g forward to many many more stays.",July 2021
266,2022-11-06 13:35:57.840880,McGuireUSA,Jul 2021,5.0,Great Chicago Hotel,I wanted to stay at a nice hotel that was located close to Rush street and shopping. Everything was within easy walking distance.  Service was low key but very upscale. I could not believe how friendly the staff was. The Waldorf will now be my first choice when I visit Chicago.,July 2021
267,2022-11-06 13:35:57.851866,Holly B,Jul 2021,5.0,Amazing Stay,"Our family thoroughly enjoyed every minute of our stay at the Waldorf Astoria.  When the staff found out that I was celebrating being ""cancer free"" that weekend, they offered me a complimentary massage at their wonderful spa. The service throughout our 3 nights there was incredible. We look forward to a return visit down the road!",July 2021
268,2022-11-06 13:35:57.866571,iTravel,Jul 2021,5.0,Unmatched - In A Class By Itself,"Unmatched - in a class by itself. Had the privilege of staying here a couple of weeks ago and everything f was PERFECT. Every touch point, amenity, consumable item was simply perfect. The rooms are well appointed nicely decorated with modern and classy decor. Will be staying here again soon.",June 2021
269,2022-11-06 13:35:57.884567,FJFJR,Jul 2021,5.0,First Class Experience,"My wife and I travel quite a bit and we recently spent a weekend at the Waldorf in Chicago. Everything about this hotel is first class. The rooms are clean, spacious and beautiful. The staff is friendly, knowledgeable and responsive. The location is right in the heart of Chicago’s famous Gold Coast. The spa and restaurants are all excellent. I cannot recommend this hotel enough. We will be going back soon.",July 2021
270,2022-11-06 13:35:59.343637,edyrp,Jul 2021,5.0,I Really Didn't Want to Leave,"We felt safe, respected and extremely comfortable during our stay at the Waldorf Astoria Chicago. I am a Hilton fan, in general, and found this hotel to be one of the best.   From a practical standpoint, there were enough electrical outlets in our room for all of our devices. The WiFi was good. There was plenty of closet and drawer space. The TV was good, and had many channel options. The lighting was good throughout the room. There were enough mirrors and hangers.  I loved the shower, and the fluffy towels and bath robes after. There was plenty of bathroom counter space. We used room service, the Patisserie downstairs, and also went to the Brasserie for brunch one day. My only complaint is that the room service menu was the same as the Brasserie menu! We will survive! Perhaps…",July 2021
271,2022-11-06 13:35:59.357641,nicolettesteenberg,Jul 2021,5.0,One of my favorite hotels!,We stayed at Waldorf Astoria for my bachelorette party and the accommodations were nothing short of amazing! Service was awesome and the rooms were out of this world! This hotel exceeded my expectations and I will for sure be back!,July 2021
272,2022-11-06 13:35:59.374604,Liz B,Jul 2021,5.0,It just keeps getting better and better!,"This was our first trip since Covid started, and our 4th trip to the Waldorf. I can't say enough about this magical hotel! It's beautiful hidden location is so quiet you hardly know you are in a bustling city. Upon checking in to our room, we wanted to get a better view, the front desk could not have been more helpful in getting us an amazing suite on the 26th floor with a terrace view of the lake and city. The front desk staff is friendly, accommodating and actually makes eye contact! Our room was immaculate and the room service was a 10! While there, definitely book some time at the Spa, the facials are out of this world, and massage and pedi/mani will put you into another stratosphere of relaxation. The city was vibrant and alive, we walked everywhere and thoroughly enjoyed…",July 2021
273,2022-11-06 13:35:59.388594,Holly P,Jul 2021,5.0,Best hotel,"Hotel is very clean and spacious. All staff if genuinely friendly, outgoing and helpful. We come every year because we have never had anything less than an exceptional time. Location is perfect to shop, eat and go to a park with kids.",July 2021
274,2022-11-06 13:35:59.419049,Deepti Malik,Jul 2021,5.0,Mrs,Very comfortable stay at the hotel with everyone going out of their way to complete any requests that we had. One of the best locations to stay as well with all shopping and a supermarket nearby. We will be back for sure,June 2021
275,2022-11-06 13:35:59.443324,JayZee80,Jul 2021,5.0,Another wonderful stay,"We have been coming to this property frequently for 7 years now except for last year.  Stayed a few times in 2019 but haven't been back till recently due to covid.  We were so happy that everything is still wonderful as usual. So may familiar and friendly and welcoming on staff.  The cafe in the lobby was phenomenal as always.  The sauna and pool were great in the spa.  And the rooms, especially the soaking tub, were just what we needed.  We were so happy that covid didn't diminish anything as far as the upscale and luxurious stay we always have experienced at this property and more importantly that the customer service was always the usual above and beyond accommodating and gracious hosting we have come to know over the past 7 years.  Looking g forward to many many more stays.",July 2021
276,2022-11-06 13:35:59.455935,McGuireUSA,Jul 2021,5.0,Great Chicago Hotel,I wanted to stay at a nice hotel that was located close to Rush street and shopping. Everything was within easy walking distance.  Service was low key but very upscale. I could not believe how friendly the staff was. The Waldorf will now be my first choice when I visit Chicago.,July 2021
277,2022-11-06 13:35:59.470332,Holly B,Jul 2021,5.0,Amazing Stay,"Our family thoroughly enjoyed every minute of our stay at the Waldorf Astoria.  When the staff found out that I was celebrating being ""cancer free"" that weekend, they offered me a complimentary massage at their wonderful spa. The service throughout our 3 nights there was incredible. We look forward to a return visit down the road!",July 2021
278,2022-11-06 13:35:59.482753,iTravel,Jul 2021,5.0,Unmatched - In A Class By Itself,"Unmatched - in a class by itself. Had the privilege of staying here a couple of weeks ago and everything f was PERFECT. Every touch point, amenity, consumable item was simply perfect. The rooms are well appointed nicely decorated with modern and classy decor. Will be staying here again soon.",June 2021
279,2022-11-06 13:35:59.510565,Michael R,Jun 2021,5.0,Waldorf Astoria Chicago,"We were originally scheduled to stay at the Conrad,but the Hotel had to close the weekend of our stay. Operations Manager, Richard Hess emailed me directly to transfer our reservations to the Waldorf Astoria with a room upgrade! The attention to detail from the entire staff, service, and accommodations throughout the entire weekend were all 5 Star Quality!  I would HIGHLY recommend the Waldorf Astoria, and look forward to my next visit!!",June 2021
280,2022-11-06 13:36:00.988795,Luchojr,Jun 2021,5.0,Above and beyond!,"Beautiful property, feels like Europe! High attention to details, staff members are helpful and genuine, the Patisserie is a good place to seat down and have your morning coffee, pool and gym very unique and serves  its purpose. Best location and hotel in the area! Definitely a Five star hotel. Thank you.",June 2021
281,2022-11-06 13:36:01.007584,harriseve415,Jun 2021,5.0,very comfy: prepandemic (2019) review,"We need and requested a fragrance-free room. This is what we got! No problems with towels or sheets smelling like laundry products. It was easy to breathe,  featured a spacious bathroom and a comfortable bed. Our stay was over too soon.",July 2020
282,2022-11-06 13:36:01.026703,CalvinT19,Jun 2021,5.0,An oasis in the middle of the city!,"Everything about my stay at the Waldorf Chicago was top notch. From the moment I arrived, the staff was attentive to every detail. I knew that my room was clean and sanitized as there was a sticker on the door, indicating no one had been in there since it was cleaned. It gave me confidence that I was safe. There was a minor issue with the shower, it was draining very slowly. I mentioned it on my way out, and it was fixed by the time I came back from walking around the city. Which, was so easy to do because of the location! If you are looking for luxury and convenience to major attractions in chicago, this is the place to be",June 2021
283,2022-11-06 13:36:01.043880,Richard S,Jun 2021,5.0,A grand and efficient welcoming from the tip your arrive  and through your departure.,"We are frequent travelers to Chicago for the arts, culture, shopping and dining out. We selected the Waldorf Astoria Chicago as the destination to celebrate our 53rd wedding anniversary, and we were most impressed with the welcoming service of the staff. Throughout our visit we establish a personal relationship where we could easily carry on conversations about the hotel, the  breakfast and dinner menu, current Chicago attractions or the comfort of our room. With every service requested the outcoming was more than what we expected. The staff certainly was there to please.  Upon our departure we felt we made good friends with the staff, and my wife insisted that we must return to the Waldorf Astoria Chicago again when our travels take us to Chicago.",June 2021
284,2022-11-06 13:36:01.086156,serge_bond,Jun 2021,1.0,Worst supposed 5 star hotel experience ever. Don’t do it!,"This was supposed to be a special occasion for my wife and I. She graduated her residency and It was our was our 6th year anniversary.   Bell/door boy experience. I gave him $3 tip for helping take our bags from the limo and taking us to check in.  In reply: he said to me “ you know you don’t have to tip me right”. This was so condescending and embarrassing in front of everyone. -Geeze, sorry for being customary and nice. (What kind of individual are you hiring these days Waldorf?!, is a less than a $5 tip not welcome?!)  To to it off. During check in process the person was so rude and unwelcoming.  I asked her why was our room number changed from the top floor room. She replied “I don’t need to explain you that. This is a hotel things change. We have no eviction policy.” I…",June 2021
285,2022-11-06 13:36:01.114477,HYPED!,Jun 2021,5.0,EXCELLENT EXCELLENT EXCELLENT,"I guess my wife and I forgot all about the Waldorf once the Pandemic began because of the cancelations from last year.  We were actually going to stay somewhere else for a quick one night stay.  The hotel that we were going to stay at was still on open, so we decided to go to old faithful.  I noticed because of our Diamond Status we were upgraded to their Junior Suite.  ( we have previously stayed a few times in there one bedroom suites).  It was really just a place to sleep so we could have fun riding the train back home the next day.  MY GOODNESS!  We forgot about the professionalism and the cleanliness of the hotel.  The Waldorf Astoria Chicago keeps their rooms neater and cleaner than any other hotel my wife and I have EVER stayed in.  The restaurant still has limited menu…",June 2021
286,2022-11-06 13:36:01.154936,richcolleen,Jun 2021,5.0,Waldorf Astoria Chicago is one of the Best,"We have stayed many times at the Waldorf Astoria Chicago. There is nothing like the experience. The hotel is 5 star, the rooms are beautiful, the location is perfect (Gold Coast), and the service is outstanding. We have never had a negative stay. We have stayed in most of their room categories, King, Jr Suite, Suite and they are all wonderful. The Jr Suite is perfect, the room is nice sized with a divider/fireplace in the middle, the bathrooms are large with separate tub/shower/double vanity, and the rooms are well appointed and comfortable. Add too it, the Brasserie restaurant and bar is always good.   Next time you want to splurge in downtown Chicago, try the Waldorf Astoria. Definitely 5-Star",May 2021
287,2022-11-06 13:36:01.174721,comansandrew,Jun 2021,4.0,Excellent service,"The Waldorf in Chicago is a little paradise. They have great food options on site for breakfast and dinner and the staff is wonderful. From valet being in a courtyard off the Main Street, to the front desk answering many questions for us, everyone was super helpful. The one complaint or downside to the hotel is the age. Things are beginning to west down and need some attention. Our microwave didn’t work so we asked for help; the breaker was off, they turned it back on. Realized later in the night the reason it was off is due to on of the refrigerated drawers being messed up with a constant beeping sound. We asked them to fix it, they turned the breaker back off so my microwave no longer worked again to heat up leftovers. Also the shower drain was slow and water backed up in the…",June 2021
288,2022-11-06 13:36:01.193806,Mike J,Jun 2021,5.0,Perfect hideaway in the middle of it all,"The Waldorf Astoria Chicago is a fantastic hotel. It’s Perfectly located at Rush and Walton, amongst boutique Gold Coast stores  and sophisticated nightlife, and steps from Oak Street Beach. But the hotel itself seems a a world away, like a luxury country estate; a resort. I will definitely stay here again and recommend it to anyone.",June 2021
289,2022-11-06 13:36:01.210325,Michael R,Jun 2021,5.0,Waldorf Astoria Chicago,"We were originally scheduled to stay at the Conrad,but the Hotel had to close the weekend of our stay. Operations Manager, Richard Hess emailed me directly to transfer our reservations to the Waldorf Astoria with a room upgrade! The attention to detail from the entire staff, service, and accommodations throughout the entire weekend were all 5 Star Quality!  I would HIGHLY recommend the Waldorf Astoria, and look forward to my next visit!!",June 2021
290,2022-11-06 13:36:01.551275,Luchojr,Jun 2021,5.0,Above and beyond!,"Beautiful property, feels like Europe! High attention to details, staff members are helpful and genuine, the Patisserie is a good place to seat down and have your morning coffee, pool and gym very unique and serves  its purpose. Best location and hotel in the area! Definitely a Five star hotel. Thank you.",June 2021
291,2022-11-06 13:36:01.566976,harriseve415,Jun 2021,5.0,very comfy: prepandemic (2019) review,"We need and requested a fragrance-free room. This is what we got! No problems with towels or sheets smelling like laundry products. It was easy to breathe,  featured a spacious bathroom and a comfortable bed. Our stay was over too soon.",July 2020
292,2022-11-06 13:36:01.591986,CalvinT19,Jun 2021,5.0,An oasis in the middle of the city!,"Everything about my stay at the Waldorf Chicago was top notch. From the moment I arrived, the staff was attentive to every detail. I knew that my room was clean and sanitized as there was a sticker on the door, indicating no one had been in there since it was cleaned. It gave me confidence that I was safe. There was a minor issue with the shower, it was draining very slowly. I mentioned it on my way out, and it was fixed by the time I came back from walking around the city. Which, was so easy to do because of the location! If you are looking for luxury and convenience to major attractions in chicago, this is the place to be",June 2021
293,2022-11-06 13:36:01.671135,Richard S,Jun 2021,5.0,A grand and efficient welcoming from the tip your arrive  and through your departure.,"We are frequent travelers to Chicago for the arts, culture, shopping and dining out. We selected the Waldorf Astoria Chicago as the destination to celebrate our 53rd wedding anniversary, and we were most impressed with the welcoming service of the staff. Throughout our visit we establish a personal relationship where we could easily carry on conversations about the hotel, the  breakfast and dinner menu, current Chicago attractions or the comfort of our room. With every service requested the outcoming was more than what we expected. The staff certainly was there to please.  Upon our departure we felt we made good friends with the staff, and my wife insisted that we must return to the Waldorf Astoria Chicago again when our travels take us to Chicago.",June 2021
294,2022-11-06 13:36:01.739863,serge_bond,Jun 2021,1.0,Worst supposed 5 star hotel experience ever. Don’t do it!,"This was supposed to be a special occasion for my wife and I. She graduated her residency and It was our was our 6th year anniversary.   Bell/door boy experience. I gave him $3 tip for helping take our bags from the limo and taking us to check in.  In reply: he said to me “ you know you don’t have to tip me right”. This was so condescending and embarrassing in front of everyone. -Geeze, sorry for being customary and nice. (What kind of individual are you hiring these days Waldorf?!, is a less than a $5 tip not welcome?!)  To to it off. During check in process the person was so rude and unwelcoming.  I asked her why was our room number changed from the top floor room. She replied “I don’t need to explain you that. This is a hotel things change. We have no eviction policy.” I…",June 2021
295,2022-11-06 13:36:01.836973,Shaun S,May 2021,5.0,Beautiful hotel and quality rooms,"This is a well maintained and managed Waldorf property. The rooms are beautiful and the property itself is very nice. You won’t be disappointed in the rooms. I had very little interaction with the staff but with those I did, they were very polite.",May 2021
296,2022-11-06 13:36:02.436503,Sarah R,May 2021,4.0,"Great location, beautiful exterior and overall great service!",We recently stayed at the Waldorf Astoria to celebrate our 15th wedding anniversary. The hotel unexpectedly upgraded us to a larger suite which was a wonderful surprise! They also left chocolate-covered strawberries and a note for us which were wonderful personal touches!  We had our baby with us and when they brought up the crib they also brought a diaper genie without us asking for it which was also a really nice touch.  The only reason we didn't give the stay a five star review was that we had a few small hiccups...we were charged over $30 for the mini bar although we only consumed one small bottle of soda. I had to call to have that corrected. We were charged for the cost of the upgraded room upon check out and luckily I knew the rate I had originally been quoted so it was…,May 2021
